vertex_name,position_x,position_y
73481,-29419,-2632
73482,40072,16726
73483,-59651,-17803
73484,56280,-18876
73485,-31332,-58827
73486,87119,1257
73487,-26059,53497
73488,70438,-32658
73489,-83763,66690
73490,49103,-63334
73491,66813,-98435
73492,-43077,47602
73493,-40247,51156
73494,61699,55394
73495,-84423,80623
73496,44781,81137
73497,25970,81079
73498,-19081,-20870
73499,27934,93016
73500,-56891,-45229
73501,-43962,38672
73502,-61858,-87
73503,-27273,-93143
73504,90972,55220
73505,-15767,78062
73506,-59399,-76474
73507,15852,-58336
73508,48844,77066
73509,62126,-85845
73510,41977,2161
73511,31963,-83282
73512,-62765,-15187
73513,-49761,74292
73514,94433,65183
73515,-56167,61314
73516,41110,66309
73517,-69589,97118
73518,73350,33698
73519,-9733,-50143
73520,93149,99982
73521,-15689,-510
73522,24056,-30962
73523,-14669,97295
73524,-11541,-33850
73525,-79167,13317
73526,96657,-90458
73527,48783,10131
73528,25447,-61292
73529,-93107,-6212
73530,-88878,-62940
73531,10902,86727
73532,21965,67688
73533,-37311,11622
73534,89271,7103
73535,-88908,86726
73536,24041,63450
73537,-37170,-53622
73538,29372,44317
73539,-5575,76545
73540,-62725,-78027
73541,6624,79637
73542,-19875,55652
73543,16072,-62514
73544,-28336,-52650
73545,1607,-27188
73546,3211,-95863
73547,-79214,-67057
73548,88073,-38876
73549,-75970,61045
73550,32783,68674
73551,65898,-47602
73552,80015,-49033
73553,-40451,-165
73554,-90392,78355
73555,-32272,-48423
73556,2648,39636
73557,50193,-72939
73558,-30671,94065
73559,-41648,34054
73560,-10894,-80629
73561,26135,4573
73562,-80363,88339
73563,30832,-80644
73564,-42257,-48674
73565,62342,93109
73566,-19947,-61416
73567,-83896,-44648
73568,73327,14286
73569,71132,-59401
73570,69409,-37888
73571,-80056,66613
73572,-39984,-10337
73573,-58491,61414
73574,-59901,-86158
73575,42032,-75372
73576,82921,74521
73577,75010,-9786
73578,62045,44355
73579,-11321,-85916
73580,31292,61122
73581,81885,-35255
73582,5561,83983
73583,-65004,91575
73584,-71846,-27447
73585,60542,69304
73586,-77471,-96402
73587,90811,89876
73588,61101,-45553
73589,6489,2459
73590,-58045,-25672
73591,-20882,-11880
73592,-14861,-9090
73593,-67879,-30727
73594,87733,8355
73595,19642,-54779
73596,-14881,44139
73597,75263,-71190
73598,74003,90767
73599,66582,43138
73600,54984,10381
73601,62309,-3556
73602,-1413,-79030
73603,78492,61182
73604,-72543,30765
73605,-68859,-25529
73606,-75263,57853
73607,-40261,-3693
73608,-3753,51265
73609,-47322,-10334
73610,-80099,28244
73611,-56763,-17435
73612,46358,-5361
73613,-30063,-85769
73614,40346,-50793
73615,-25459,42359
73616,80221,52094
73617,53051,-7876
73618,80904,33500
73619,81418,13949
73620,95440,41752
73621,48238,-9370
73622,-18374,-38306
73623,55676,77708
73624,72206,20334
73625,897,57231
73626,-97898,33436
73627,-4263,-44301
73628,97888,79649
73629,6953,-77177
73630,-93803,66392
73631,11893,-95929
73632,-21438,-61467
73633,-92630,-33371
73634,24225,-65377
73635,90744,56564
73636,-27157,69852
73637,-7720,-35370
73638,-70184,-58898
73639,96624,-47827
73640,-9653,83861
73641,-27164,-63510
73642,-12298,11576
73643,-32695,42578
73644,41810,-94721
73645,70330,86259
73646,22346,48201
73647,74294,93930
73648,43034,-2263
73649,57165,-55248
73650,35436,36270
73651,-36346,-12870
73652,35449,56562
73653,29150,44443
73654,-32078,64919
73655,-56904,23661
73656,-17195,86421
73657,27707,55060
73658,66079,67344
73659,-11823,70203
73660,-36813,-6202
73661,76096,-379
73662,-75629,4219
73663,2853,9563
73664,-60558,18652
73665,-67172,49272
73666,-77555,-89277
73667,61562,72360
73668,45003,-36137
73669,14628,-57100
73670,2191,83801
73671,-36126,-43206
73672,-69529,-83800
73673,22006,2072
73674,-85724,23250
73675,30608,-40620
73676,-78693,-12988
73677,-48857,-48290
73678,-78008,-9708
73679,18434,-81102
73680,27426,5140
73681,-92738,81114
73682,5902,-52882
73683,17375,-65528
73684,27873,8898
73685,60683,24868
73686,26953,86109
73687,12884,33704
73688,48412,-72927
73689,29747,-57105
73690,64758,-92915
73691,33886,70981
73692,45648,93744
73693,-66354,98130
73694,6207,-50640
73695,-6915,31167
73696,12259,-95639
73697,-4702,56802
73698,45490,84064
73699,-46873,-32481
73700,56244,96297
73701,-33013,-37487
73702,58704,-25779
73703,-15624,32058
73704,-3505,-82550
73705,-59856,37706
73706,59541,87358
73707,19982,62903
73708,51471,73426
73709,96211,-57283
73710,-47200,55373
73711,-65730,-6419
73712,-5073,-27642
73713,-86075,71685
73714,-65624,9611
73715,24323,36924
73716,-40155,-33242
73717,98706,88236
73718,-40161,31976
73719,-41278,-5287
73720,-36243,-89984
73721,-49066,23343
73722,-81014,51747
73723,39525,-88556
73724,3950,-65478
73725,-90240,58079
73726,42579,-57645
73727,-22168,58492
73728,-66729,83083
73729,3975,76038
73730,48433,-30648
73731,89266,99139
73732,-2365,-30351
73733,47212,53190
73734,12073,30880
73735,-32583,-87478
73736,94629,-38138
73737,-27951,7862
73738,-68820,-89006
73739,35577,18249
73740,31652,43999
73741,20015,-88468
73742,34744,-23563
73743,51239,47660
73744,85697,40369
73745,13273,-6812
73746,-12895,-5388
73747,8732,-35275
73748,-373,-43446
73749,79151,756
73750,-2484,-91097
73751,-47483,-65266
73752,57175,-95440
73753,80642,4832
73754,-65128,-76517
73755,73215,86969
73756,-4935,28977
73757,38602,74708
73758,-49821,98580
73759,95396,-10932
73760,18754,69693
73761,-25154,-45211
73762,-13337,-24513
73763,57262,-24476
73764,-61037,18362
73765,-78356,52494
73766,925,-18692
73767,86097,-4556
73768,-470,-25267
73769,-90870,-75431
73770,-30426,46628
73771,7397,10171
73772,-24743,-72709
73773,95557,16494
73774,-34745,-32912
73775,10995,-91212
73776,10305,97224
73777,-88606,31906
73778,60296,-79394
73779,54758,90923
73780,-74553,98161
73781,-82173,-32537
73782,44030,-90537
73783,-55608,-31581
73784,-54104,-95139
73785,92606,35878
73786,66816,48479
73787,26629,15390
73788,-28225,-42867
73789,-41444,38920
73790,96592,-96809
73791,-27583,-80245
73792,-74827,39397
73793,11948,-58935
73794,63348,-80304
73795,-27872,62199
73796,-6652,-22124
73797,39151,-16896
73798,34573,-85815
73799,27524,79247
73800,-40464,-7000
73801,-64789,-4868
73802,28456,40996
73803,84525,6963
73804,61507,-46228
73805,48213,46384
73806,-34544,93020
73807,-36536,47042
73808,67033,-84063
73809,-82740,64926
73810,31630,80041
73811,73870,-31994
73812,33225,-39847
73813,95151,29964
73814,-68386,31143
73815,-99755,-95067
73816,69363,83881
73817,-35741,50447
73818,61572,-75438
73819,-32992,-80179
73820,64055,1106
73821,35245,1223
73822,19464,86352
73823,79711,-54099
73824,-26258,-63670
73825,86438,22789
73826,98372,-88297
73827,5962,73809
73828,-90522,-67999
73829,15408,-89748
73830,30724,32006
73831,59684,81579
73832,58013,-21539
73833,-64983,-87914
73834,-8113,4285
73835,66811,58861
73836,92445,27730
73837,93336,-60387
73838,26023,-38696
73839,-40504,31014
73840,75945,-90203
73841,-77666,50954
73842,84240,-57388
73843,-25032,66729
73844,-58531,86032
73845,52181,23554
73846,7011,27371
73847,-11420,76738
73848,-22340,56017
73849,-34688,-90171
73850,-22932,34143
73851,69164,-94584
73852,42889,82798
73853,-85460,53343
73854,74381,25458
73855,-87777,-13561
73856,67583,43956
73857,-34687,-12424
73858,-544,-88359
73859,32561,-89500
73860,66985,-70423
73861,-21651,-49386
73862,-40296,-63457
73863,-27766,50096
73864,67035,19193
73865,47119,23223
73866,3875,-43889
73867,36529,80682
73868,82996,-9798
73869,-60584,33302
73870,66196,19431
73871,-15779,82866
73872,-28933,-78361
73873,82631,2193
73874,-85103,59684
73875,6169,-26192
73876,-47623,-13488
73877,-95482,44202
73878,99388,-10580
73879,-46415,30900
73880,-91127,67171
73881,-76820,-66504
73882,61625,10230
73883,47664,-42172
73884,-27667,30751
73885,84832,-99093
73886,-24741,-98405
73887,-38712,-63176
73888,-77714,-33500
73889,63169,-43238
73890,37872,55563
73891,-1340,38150
73892,-13990,-22575
73893,21510,37949
73894,-80616,29122
73895,86493,9437
73896,-31198,-45646
73897,-42094,87358
73898,-59205,72745
73899,18523,26705
73900,88259,56759
73901,32499,72040
73902,92487,23809
73903,44192,-46393
73904,-8340,-12468
73905,89547,-45453
73906,65681,-25512
73907,89463,47823
73908,63772,-50409
73909,80949,11003
73910,-39345,-31340
73911,-24068,-78407
73912,-45710,26559
73913,38183,-69223
73914,-87223,23423
73915,-10092,-27341
73916,-41964,-1095
73917,-51678,21616
73918,-77831,47648
73919,78527,-90402
73920,85588,-65507
73921,13089,-68206
73922,70443,84349
73923,81010,-40015
73924,-38669,-7375
73925,-63483,3261
73926,-66624,-69444
73927,61157,60833
73928,-82106,64263
73929,-54362,-16062
73930,45521,42421
73931,-46695,-94255
73932,-33062,606
73933,47940,-39854
73934,213,-85475
73935,-34855,-99161
73936,-67129,-62984
73937,-10585,86067
73938,-10583,61020
73939,-97294,-61529
73940,81308,17876
73941,-297,-81956
73942,30269,32448
73943,56058,-77927
73944,-43889,22056
73945,50151,5759
73946,43457,36423
73947,85197,78930
73948,-85536,56700
73949,98763,-33547
73950,-95017,-78244
73951,18192,-82261
73952,-15867,-83544
73953,30809,26040
73954,28916,-82111
73955,51464,-18276
73956,-62582,68844
73957,-35333,39840
73958,2270,-39597
73959,-62875,-71377
73960,42770,93169
73961,-23592,13757
73962,96619,9908
73963,-32317,70346
73964,-16927,-89557
73965,-26366,-34108
73966,17366,49769
73967,-43002,-38192
73968,98409,-1399
73969,75006,37970
73970,79169,261
73971,-24741,97039
73972,-61901,19288
73973,-94887,-29277
73974,-4022,-19291
73975,-78556,-14020
73976,-67598,9986
73977,-72566,-81284
73978,-15460,19899
73979,27022,64071
73980,57777,-64355
73981,-39936,-82682
73982,38001,15955
73983,66784,-76534
73984,-73592,-34292
73985,91342,32281
73986,88098,-23970
73987,-56544,-54556
73988,-64404,-58857
73989,71176,-25917
73990,88709,-94308
73991,-61210,-80454
73992,83388,-71351
73993,-35477,66872
73994,24544,33726
73995,19407,-94411
73996,-99133,79741
73997,-9372,28551
73998,50187,-78069
73999,-33288,-42766
74000,53399,-89128
74001,-59778,-50429
74002,88289,-23136
74003,20715,-46583
74004,24934,87649
74005,45554,54540
74006,81211,8939
74007,43555,58244
74008,-13182,24617
74009,-65601,-15909
74010,50534,-33260
74011,-99464,59721
74012,87669,-21777
74013,17003,-56076
74014,-2068,-89279
74015,80779,-84789
74016,73529,99219
74017,-62033,69458
74018,-69568,-56741
74019,36422,18192
74020,-43050,1322
74021,64297,-87295
74022,-70411,16346
74023,-46320,32428
74024,-33568,40433
74025,8359,-72786
74026,-36365,-66855
74027,-29587,-34392
74028,-80900,2055
74029,96772,-24704
74030,23106,27196
74031,53335,-39375
74032,-27116,16206
74033,15328,-49025
74034,41253,-11662
74035,-79102,9250
74036,63010,-58881
74037,-43549,-92207
74038,59077,-51886
74039,4031,54105
74040,72611,-54244
74041,11302,280
74042,-36283,59076
74043,97496,-5586
74044,-48673,-88549
74045,-20207,72890
74046,-20230,-54111
74047,35499,-33799
74048,97144,-35747
74049,89842,-25267
74050,-44288,-62614
74051,34427,1550
74052,-90146,38840
74053,49194,-17885
74054,-89122,-73040
74055,10846,3722
74056,80209,90824
74057,17145,13361
74058,38279,98616
74059,-79185,52240
74060,-35134,99031
74061,97814,-53037
74062,-46833,23206
74063,21460,33281
74064,73054,27182
74065,-75549,15519
74066,58782,-89956
74067,46408,-51247
74068,17987,-44132
74069,1787,51952
74070,-61489,-19155
74071,-76485,13197
74072,-81663,-79513
74073,5149,-44787
74074,44263,-99237
74075,-47592,-75799
74076,-86052,80879
74077,60727,60680
74078,44791,-47521
74079,55932,-90433
74080,-93667,12470
74081,-51393,-80131
74082,-67343,-99152
74083,33917,46532
74084,21195,10224
74085,20226,-24595
74086,43302,-57546
74087,-97225,70751
74088,-80889,59477
74089,99005,-47774
74090,-21376,-61037
74091,56457,-35137
74092,75927,-81598
74093,57137,-94655
74094,-19458,-72687
74095,93150,-28348
74096,63798,30198
74097,-465,92239
74098,-74402,98897
74099,71719,-86287
74100,-10929,-28645
74101,-57062,-65009
74102,89082,-42253
74103,-70398,40707
74104,9150,-48452
74105,-47745,-23515
74106,75474,-85071
74107,76853,-9486
74108,-45346,10716
74109,-24758,78475
74110,65733,40933
74111,18180,-16032
74112,4400,8300
74113,-21648,-18890
74114,17881,-46724
74115,-55699,-71297
74116,17373,75313
74117,12552,-8496
74118,-15469,45579
74119,17692,-57638
74120,37522,-23913
74121,32595,79936
74122,-84670,2018
74123,-83604,-29125
74124,-57015,-90509
74125,-34538,52720
74126,-2142,-49352
74127,72941,-57073
74128,85786,14585
74129,-66143,68743
74130,-50032,-82775
74131,-45853,21467
74132,99864,-72928
74133,1545,-89534
74134,-16078,48775
74135,-56321,65081
74136,-39766,-38496
74137,46564,669
74138,-7065,-65570
74139,74504,-80448
74140,-43820,81500
74141,56010,55834
74142,-28443,-19942
74143,-24739,-18892
74144,86958,90347
74145,1980,-45252
74146,-54268,-43636
74147,-65287,17081
74148,-15427,62883
74149,-1706,86915
74150,26534,-84324
74151,-87335,-40224
74152,-80813,-85833
74153,-69966,99121
74154,-58720,-82519
74155,-16425,61599
74156,98913,-51178
74157,-3159,-78814
74158,70680,-71198
74159,-44271,7920
74160,-97949,-76097
74161,26338,18701
74162,50639,-36554
74163,-75112,24875
74164,99652,59281
74165,-70619,-99210
74166,-9261,-18192
74167,73955,-78087
74168,49722,-55271
74169,80444,11025
74170,-88072,23576
74171,-97696,41697
74172,-44387,-96308
74173,73932,-28999
74174,-63218,-25378
74175,-92151,68688
74176,86149,-75117
74177,83917,3025
74178,12536,-98580
74179,-45750,13932
74180,-6045,-40904
74181,-88465,85341
74182,-2237,66609
74183,23589,5857
74184,90008,60233
74185,5567,-70168
74186,-2540,66934
74187,-65798,-75917
74188,26760,12306
74189,59272,2043
74190,-57672,-46079
74191,65275,-67665
74192,-5981,-95378
74193,-44492,-42068
74194,-69091,78029
74195,95019,-94284
74196,-88414,30218
74197,60497,-41257
74198,-37075,7514
74199,3048,-58913
74200,-23068,14661
74201,-77414,-13635
74202,42048,6353
74203,41114,41748
74204,40566,50218
74205,51529,-32515
74206,-41242,16320
74207,58163,67334
74208,-59513,-94168
74209,-45764,98273
74210,-62419,-93265
74211,31112,-84763
74212,62516,-60228
74213,85219,95605
74214,36916,83885
74215,-10561,-45685
74216,18292,-59961
74217,67406,88524
74218,-72268,-15335
74219,-6429,28477
74220,982,-15666
74221,74988,97779
74222,27706,4679
74223,86733,95160
74224,8571,94809
74225,84868,-51722
74226,-7644,82774
74227,-36104,97137
74228,56231,-15548
74229,51745,73912
74230,-99906,64828
74231,21058,-58037
74232,-81313,-30632
74233,10717,-98774
74234,-19985,-39362
74235,-97025,70329
74236,-1092,-93790
74237,-14043,12353
74238,60505,55012
74239,45355,-26320
74240,-29180,-12286
74241,-71332,85076
74242,-11429,-26216
74243,7793,-30852
74244,-88734,30927
74245,91740,-99895
74246,-42574,27036
74247,-27252,54419
74248,-2403,-24289
74249,-14744,87738
74250,61121,14957
74251,33038,-42562
74252,46084,-31481
74253,98795,87727
74254,-39065,84575
74255,83944,87656
74256,-1803,-93434
74257,-45125,-90952
74258,-74818,-35657
74259,32963,7452
74260,72726,58255
74261,-23848,-26908
74262,-86048,-17948
74263,63486,-72747
74264,18117,93025
74265,-61265,-5069
74266,-42522,-81960
74267,-66970,-31375
74268,-44161,61757
74269,88725,-96052
74270,75663,-74889
74271,90226,-22430
74272,52347,67564
74273,-89033,64768
74274,29248,88730
74275,-28951,-80678
74276,40559,99724
74277,-51057,-24610
74278,-80818,-38110
74279,40609,45052
74280,-44527,-48372
74281,37541,14307
74282,13955,10054
74283,67495,77436
74284,-55839,-82755
74285,-75964,-4804
74286,-70525,87646
74287,92945,94175
74288,4357,1592
74289,-33486,-40125
74290,-66096,14639
74291,74727,-39873
74292,32062,-81035
74293,-25000,-98148
74294,34967,-56807
74295,78936,-57999
74296,42792,78791
74297,-7810,25387
74298,-67441,11183
74299,88487,85920
74300,-62423,93128
74301,40690,-49340
74302,-53643,-8225
74303,43801,-21912
74304,55904,-50880
74305,-77627,93679
74306,-14241,16840
74307,16391,8038
74308,-83664,-15444
74309,-89233,-97438
74310,-90935,4318
74311,-32400,-44431
74312,-49886,17385
74313,-5369,-61240
74314,45414,-25115
74315,917,-9615
74316,-34131,59913
74317,1302,77786
74318,60046,-23087
74319,97684,94716
74320,79024,7472
74321,-4903,-94868
74322,91018,-72299
74323,67881,-94610
74324,-21102,18966
74325,-55388,17786
74326,41990,78762
74327,-47771,-507
74328,24686,-54025
74329,99928,-89679
74330,47101,75800
74331,95663,53175
74332,97192,-97701
74333,-13512,76775
74334,-17629,4328
74335,97553,35530
74336,97389,11103
74337,27781,-54754
74338,-38653,-50863
74339,20102,-97808
74340,-93352,-98817
74341,-39437,3369
74342,-455,-82467
74343,77605,48662
74344,-24217,74783
74345,-54151,59850
74346,-45926,-63282
74347,-77050,-60496
74348,-20891,7125
74349,-6702,53393
74350,-35429,98742
74351,-31823,-86988
74352,-40419,-34159
74353,49870,-854
74354,96177,91690
74355,59346,53015
74356,-64500,-10481
74357,35603,-56980
74358,-61700,-25537
74359,-8915,12815
74360,30601,75534
74361,-81570,70274
74362,16578,14717
74363,-73244,72965
74364,17989,2591
74365,78375,99265
74366,-41283,-23584
74367,-77669,-28384
74368,91337,43299
74369,89651,-42729
74370,73864,15265
74371,32716,54373
74372,-34757,-29975
74373,-12968,62079
74374,35445,22575
74375,-65024,67996
74376,48,-97107
74377,74726,-65319
74378,19193,64625
74379,-8474,-57304
74380,-26827,17810
74381,-29768,18295
74382,-12062,-940
74383,-70624,39414
74384,72550,9024
74385,-51306,39590
74386,-47791,-48881
74387,92848,-95048
74388,39151,2706
74389,11199,-94103
74390,46226,-70781
74391,44482,11362
74392,64966,4510
74393,23486,-82189
74394,62851,-23752
74395,-12106,-28623
74396,-3376,-38823
74397,-73383,-48919
74398,-64473,-30381
74399,901,97245
74400,25567,72551
74401,-3024,6172
74402,88818,-23003
74403,-42931,9889
74404,-14372,-39803
74405,-90120,55024
74406,53797,-13233
74407,43261,-96375
74408,-61046,-23342
74409,67596,-41623
74410,-39639,74017
74411,-69113,17918
74412,-1671,74084
74413,66265,34812
74414,35823,99256
74415,-18561,-71445
74416,-50538,15961
74417,-31971,-90797
74418,79535,80768
74419,40147,77245
74420,-87034,61948
74421,-67197,-71641
74422,-84366,-46148
74423,77549,49018
74424,11382,-38543
74425,-2667,90850
74426,-92738,-51500
74427,-7344,-33806
74428,-62964,21297
74429,-68286,55406
74430,-80775,-45662
74431,-84197,73599
74432,-89911,-23209
74433,-24471,-94540
74434,1240,-25460
74435,31086,-32190
74436,-28171,25571
74437,-88760,-11008
74438,-4431,4992
74439,-26224,-97100
74440,60352,69740
74441,-28462,50199
74442,61573,-72573
74443,15846,53850
74444,-84161,-60088
74445,-8026,50882
74446,-58274,-99341
74447,-51553,-83930
74448,39378,-48968
74449,-34495,-49743
74450,12772,-34590
74451,23303,-89611
74452,25711,-19492
74453,69495,-27476
74454,66913,13271
74455,-4938,-95523
74456,62514,-99787
74457,-50877,-1061
74458,-42443,-82041
74459,-95030,-64560
74460,-82109,-85219
74461,37336,-73441
74462,-56134,-66065
74463,-85735,-65708
74464,70194,29439
74465,11173,63800
74466,-88501,88232
74467,-69160,-63995
74468,-76713,-83331
74469,56999,63169
74470,-2969,-36931
74471,-86708,-22314
74472,-93765,56660
74473,1867,-36159
74474,-74809,26832
74475,-59123,87230
74476,78357,-69200
74477,58451,-84468
74478,-78001,-22562
74479,-16686,-78092
74480,-62108,82026
74481,-66686,28269
74482,-52976,7871
74483,40990,-41712
74484,16999,74810
74485,43338,-17521
74486,-68250,-19425
74487,-44635,75802
74488,-14775,-54180
74489,70719,17510
74490,-91982,-52899
74491,-74425,-8557
74492,83851,-83068
74493,76793,3943
74494,25400,-90692
74495,-1850,46945
74496,-35138,88071
74497,16412,38511
74498,70970,-1825
74499,-36621,-74327
74500,-86739,-44377
74501,35828,40281
74502,-31188,-68765
74503,17097,-62929
74504,-63857,60398
74505,-33306,-7665
74506,98191,46570
74507,-4791,-99149
74508,73530,93885
74509,96454,-35751
74510,-54432,25394
74511,-98695,-27656
74512,93427,-23313
74513,98463,39080
74514,82217,-75383
74515,40031,-67534
74516,79766,38547
74517,9944,37689
74518,34152,56134
74519,-63726,7243
74520,85168,37783
74521,-95870,-12099
74522,-93199,28763
74523,-33231,-98641
74524,50981,-52683
74525,38202,-54830
74526,88654,51272
74527,-31907,1072
74528,-27056,53317
74529,18834,-61136
74530,49025,-72933
74531,-76994,-65461
74532,4157,-82915
74533,-94888,-3775
74534,8792,50820
74535,27534,-7720
74536,28801,-25005
74537,44418,-73549
74538,-1427,12389
74539,59098,75383
74540,94017,-42556
74541,-15720,-26035
74542,-71562,-96163
74543,84012,6698
74544,11171,75712
74545,-22714,-85513
74546,46838,81579
74547,-20386,-41646
74548,-76599,-67679
74549,85544,-33173
74550,47769,56927
74551,-76915,-85905
74552,35141,20819
74553,99823,95312
74554,-34084,38583
74555,-16371,-84981
74556,-7175,70699
74557,-25961,-31990
74558,37181,-65486
74559,10604,80588
74560,23163,-46202
74561,-24731,89958
74562,38156,-23021
74563,-93696,-6275
74564,671,-49771
74565,-519,-65396
74566,58103,-9035
74567,55781,86649
74568,208,-25525
74569,-76711,61541
74570,34084,25842
74571,-48085,-92293
74572,-62374,-13707
74573,71326,80258
74574,-32708,-59773
74575,-50140,43801
74576,11166,-87186
74577,-11367,85442
74578,91282,-4421
74579,28089,97725
74580,12945,-13067
74581,13735,94922
74582,-38725,-1208
74583,-75881,87849
74584,-41885,2190
74585,-42944,-51431
74586,-98798,-20771
74587,-13891,-67420
74588,-6292,-9030
74589,74628,-25207
74590,53698,86595
74591,19284,-57538
74592,-19511,-54417
74593,-46445,-41233
74594,29796,46409
74595,88939,34310
74596,-59017,57317
74597,45587,96744
74598,54918,12698
74599,86874,24049
74600,14112,96530
74601,-24429,-97298
74602,67813,-80562
74603,-64824,42741
74604,-62710,-23137
74605,91151,-18975
74606,3175,42440
74607,92755,33913
74608,80598,30315
74609,11798,-40118
74610,-95983,-39195
74611,857,-58962
74612,71662,-16471
74613,82248,9775
74614,98280,68977
74615,-63798,17637
74616,-63909,-62397
74617,20260,58401
74618,22845,62243
74619,325,-406
74620,94904,-61957
74621,8585,-21239
74622,74767,-76836
74623,65773,-3326
74624,-1018,18542
74625,-28454,92031
74626,-40496,87607
74627,-3506,-73024
74628,-26684,-12207
74629,-93725,28096
74630,-8911,35679
74631,-53685,-96831
74632,95679,52364
74633,-60235,88585
74634,40253,-23110
74635,-22955,-87272
74636,67777,22629
74637,38627,-46934
74638,-92426,47720
74639,46724,22604
74640,37494,-97594
74641,-54916,-31197
74642,93239,70553
74643,52427,12528
74644,37516,-13285
74645,11866,25429
74646,9254,424
74647,-90230,28439
74648,61145,-48583
74649,-13990,54822
74650,5980,-14190
74651,22834,-47941
74652,-82919,-31326
74653,-97840,90362
74654,-99970,49678
74655,42056,48609
74656,-68883,12082
74657,-30598,-74112
74658,73130,90654
74659,-61861,15951
74660,-88977,-92768
74661,16618,14048
74662,74329,-27123
74663,42622,28403
74664,-87372,91240
74665,-79622,-111
74666,-10169,-61886
74667,-56849,-30151
74668,42092,-73729
74669,8381,-95141
74670,75954,-87169
74671,-10659,84358
74672,69204,-68182
74673,97064,-11667
74674,-48025,94576
74675,-17057,-36999
74676,13224,-66804
74677,84329,47284
74678,61992,-49333
74679,52826,-25005
74680,-98931,6622
74681,64584,81072
74682,-57642,45766
74683,57242,60534
74684,67657,-70465
74685,37667,6951
74686,-5159,-34103
74687,-76149,78811
74688,-47583,-53797
74689,-25946,-84673
74690,-19144,1121
74691,-37620,-70167
74692,-26323,-62841
74693,3523,72937
74694,-21444,-84150
74695,15830,-75944
74696,59026,80964
74697,-17679,-98831
74698,92464,-71977
74699,-18002,10324
74700,-63569,-17675
74701,12508,-42165
74702,12156,45802
74703,60473,47653
74704,74049,-43593
74705,-97072,36514
74706,61114,13866
74707,42562,69341
74708,84392,-64084
74709,87855,18154
74710,11335,29239
74711,52292,-8089
74712,-18559,92276
74713,34883,-87005
74714,-40026,-69241
74715,31280,-97173
74716,52628,24186
74717,20316,-6282
74718,-83550,11006
74719,47320,92419
74720,-64944,46772
74721,-91594,43756
74722,-57141,14898
74723,56244,12312
74724,-57533,-83116
74725,-19699,-48879
74726,-44699,-77448
74727,83706,-68590
74728,85006,-68580
74729,21476,-35746
74730,9326,40541
74731,33431,55459
74732,22200,-13417
74733,39780,27686
74734,-15455,-27495
74735,85993,-81275
74736,-29522,-68991
74737,45128,34634
74738,56081,27803
74739,-83819,-7639
74740,-28772,-44737
74741,95130,80484
74742,60610,18250
74743,-37225,-80194
74744,-77560,15045
74745,11001,-44967
74746,-77685,-81733
74747,-78167,86293
74748,-1812,85322
74749,-99340,14724
74750,390,48842
74751,-45283,-66650
74752,52615,36672
74753,68627,-28902
74754,-13723,18252
74755,-12512,-89825
74756,63588,49255
74757,32927,-37744
74758,23626,-6867
74759,-4125,98583
74760,-95516,-60752
74761,30715,-37778
74762,-85977,86504
74763,-63793,-26413
74764,-83980,-75831
74765,-24403,-70755
74766,87828,93560
74767,-45564,71354
74768,27461,-31344
74769,38323,90215
74770,31987,56030
74771,89570,33859
74772,26726,-34437
74773,-80575,-72273
74774,-44365,-4031
74775,-98947,-33899
74776,-62263,-13335
74777,4316,92317
74778,-17919,-60785
74779,87266,-940
74780,17503,60165
74781,-67395,42805
74782,45704,-10009
74783,-11423,-9753
74784,-71421,33393
74785,70427,-80836
74786,-61815,-17221
74787,68670,-35329
74788,44461,65807
74789,18995,-13431
74790,-4509,-27815
74791,-63033,-60072
74792,-69254,34704
74793,30362,-39033
74794,56411,-61300
74795,-4734,-3092
74796,79458,6517
74797,22054,38316
74798,-53988,-46417
74799,-62148,11671
74800,-89827,-26902
74801,41901,-97703
74802,63119,7720
74803,-49267,-96810
74804,-66519,-39312
74805,-68533,-20977
74806,-33527,-72483
74807,88915,-51766
74808,25165,-65204
74809,-72309,-84186
74810,-5674,-98378
74811,-48699,51022
74812,75586,66180
74813,81823,75258
74814,17521,71829
74815,56876,-25104
74816,-2363,55530
74817,83985,97670
74818,-89443,-33231
74819,81899,-63205
74820,27289,71505
74821,-4950,-98390
74822,40477,72177
74823,-4964,-57440
74824,61130,-24241
74825,89057,72258
74826,46414,21173
74827,-23585,12362
74828,-75816,16168
74829,-33628,19108
74830,57107,95318
74831,-69834,-77644
74832,74827,88846
74833,49342,25557
74834,10655,-28430
74835,-74019,-1640
74836,94415,-45775
74837,86258,-21142
74838,-28199,-10782
74839,-70481,64112
74840,93044,82035
74841,24175,-2910
74842,-55307,81472
74843,-53711,47203
74844,70700,-45687
74845,15823,-62897
74846,-49038,88072
74847,20440,-47848
74848,-8130,-87715
74849,80687,13567
74850,35465,56647
74851,-7060,16029
74852,-62851,61191
74853,1893,26144
74854,-6885,-70031
74855,21355,76974
74856,-56151,-75885
74857,64531,-9827
74858,42230,70178
74859,-39170,54361
74860,-69513,72643
74861,81200,-23320
74862,-6945,-61276
74863,-28339,-36291
74864,66193,-50246
74865,-94316,-82565
74866,-11147,-96643
74867,-2980,29919
74868,-17503,-29936
74869,-11040,-93618
74870,46564,-25070
74871,32779,-86825
74872,-42820,-13713
74873,-21013,-75628
74874,-89489,-18547
74875,96046,64163
74876,153,23460
74877,-52737,-10125
74878,-79892,-73854
74879,-78202,76292
74880,18106,-2609
